Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
491700,22360,"GLASS JAR, ENGLISH CONFECTIONERY",2,2009-12-13 13:39:00,2.95,17802.0,United Kingdom
491406,21874,GIN AND TONIC MUG,1,2009-12-10 18:27:00,1.25,14081.0,United Kingdom
492224,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,45,2009-12-15 18:22:00,2.1,12748.0,United Kingdom
489547,85061W,WHITE JEWELLED HEART DECORATION,240,2009-12-01 12:30:00,0.64,13599.0,United Kingdom
489857,21756,BATH BUILDING BLOCK WORD,1,2009-12-02 14:43:00,12.13,,United Kingdom
490143,20983,12 PENCILS TALL TUBE RED SPOTTY,24,2009-12-04 08:40:00,0.85,14286.0,United Kingdom
489818,22113,GREY HEART HOT WATER BOTTLE,4,2009-12-02 13:23:00,3.45,16233.0,United Kingdom
490737,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2009-12-07 17:18:00,2.55,17270.0,United Kingdom
491155,35004P,SET OF 3 PINK FLYING DUCKS,3,2009-12-10 09:49:00,13.0,,United Kingdom
493052,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,2009-12-21 16:32:00,2.1,14480.0,United Kingdom
491070,48189,DOOR MAT FRIENDSHIP ,6,2009-12-09 12:32:00,6.75,16912.0,United Kingdom
489488,21058,PARTY INVITES WOODLAND,3,2009-12-01 10:59:00,0.85,17238.0,United Kingdom
490963,79066K,RETRO MOD TRAY,1,2009-12-08 15:49:00,1.7,,United Kingdom
489912,21203,BUTTERFLIES  HONEYCOMB GARLAND,12,2009-12-03 10:26:00,1.65,13931.0,United Kingdom
490074,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2009-12-03 14:39:00,6.04,,United Kingdom
492414,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2009-12-16 17:01:00,1.7,,United Kingdom
489556,85231B,CINAMMON SET OF 9 T-LIGHTS,2,2009-12-01 12:47:00,0.85,15719.0,United Kingdom
493079,20661,BLUE SPOTTY PURSE ,1,2009-12-22 09:52:00,6.04,,United Kingdom
492228,21930,JUMBO STORAGE BAG SKULLS,10,2009-12-15 19:01:00,1.95,15078.0,United Kingdom
491043,21714,CITRONELLA CANDLE GARDEN POT,2,2009-12-09 09:51:00,2.57,,United Kingdom
492943,84691,PACK 20 DOLLY PEGS,240,2009-12-21 13:04:00,0.72,14156.0,EIRE
490963,20871,OPULENT VELVET SET/3 CANDLES,1,2009-12-08 15:49:00,4.3,,United Kingdom
492929,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2009-12-21 12:17:00,1.95,16713.0,United Kingdom
491319,82615,PINK MARSHMALLOW SCARF KNITTING KIT,2,2009-12-10 15:33:00,2.95,15882.0,United Kingdom
489573,21326,AGED GLASS SILVER T-LIGHT HOLDER,60,2009-12-01 13:29:00,0.65,15051.0,United Kingdom
490152,22052,VINTAGE CARAVAN GIFT WRAP,25,2009-12-04 10:00:00,0.42,12714.0,France
492414,84508B,STRIPES DESIGN TEDDY,2,2009-12-16 17:01:00,5.17,,United Kingdom
492839,21877,HOME SWEET HOME MUG,6,2009-12-21 11:08:00,1.25,14085.0,United Kingdom
491803,18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,2,2009-12-14 13:06:00,2.55,16327.0,United Kingdom
490013,20989,URBAN CHIC CHOPSTICKS SET/5,10,2009-12-03 12:27:00,1.95,17069.0,United Kingdom
490074,21865,PINK UNION JACK  PASSPORT COVER ,2,2009-12-03 14:39:00,4.3,,United Kingdom
489575,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2009-12-01 13:37:00,1.65,13590.0,United Kingdom
492733,21275,ZINC TOP  2 DOOR WOODEN SHELF ,8,2009-12-18 12:03:00,3.95,16296.0,United Kingdom
490149,21080,SET/20 RED SPOTTY PAPER NAPKINS ,2,2009-12-04 09:43:00,1.7,,United Kingdom
C493089,85047,WHITE BEADED GARLAND STRING 20LIGHT,-2,2009-12-22 10:48:00,5.55,13635.0,United Kingdom
492782,21195,PINK  HONEYCOMB PAPER BALL ,6,2009-12-18 17:06:00,4.3,,United Kingdom
489642,47503K,ASSORTED FLORAL SECATEURS,1,2009-12-01 16:19:00,1.95,,United Kingdom
491113,21620,S/4 ROSE    BOTANICAL  CANDLE,2,2009-12-09 14:48:00,3.75,14505.0,United Kingdom
489800,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",2,2009-12-02 12:26:00,0.85,17768.0,United Kingdom
490741,85112,S/3 TEAR DROP CUT GLASS DECORATION,1,2009-12-07 17:56:00,2.57,,United Kingdom
491622,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,1,2009-12-11 14:20:00,2.95,13415.0,United Kingdom
490928,22336,DOVE DECORATION PAINTED ZINC ,4,2009-12-08 13:41:00,0.65,14085.0,United Kingdom
491803,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2009-12-14 13:06:00,0.85,16327.0,United Kingdom
489537,75013B,"STRING OF 8 BUTTERFLIES,PINK",3,2009-12-01 12:14:00,1.65,14040.0,United Kingdom
492945,20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,36,2009-12-21 13:29:00,0.42,14032.0,United Kingdom
492300,21552,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,6,2009-12-16 11:55:00,5.95,12747.0,United Kingdom
489603,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2009-12-01 14:46:00,4.3,,United Kingdom
489798,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-02 12:22:00,1.95,13740.0,United Kingdom
491657,37482P,CUBIC MUG PINK POLKA DOT,6,2009-12-13 11:02:00,2.55,,United Kingdom
490963,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,2009-12-08 15:49:00,11.26,,United Kingdom
492325,20984,12 PENCILS TALL TUBE POSY,48,2009-12-16 12:24:00,0.19,13641.0,United Kingdom
491340,35914,PINK CHICK EGG WARMER + EGG CUP,1,2009-12-10 15:45:00,2.1,12979.0,United Arab Emirates
492419,47583B,SET OF 3 WICKER BASKET TEA AND CAKE,1,2009-12-16 17:34:00,24.95,14540.0,United Kingdom
490074,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,2,2009-12-03 14:39:00,1.7,,United Kingdom
492749,48188,DOOR MAT WELCOME PUPPIES,2,2009-12-18 13:35:00,6.75,14911.0,EIRE
490989,82081,PINK HEARTS PHOTO ALBUM,12,2009-12-08 17:08:00,1.95,15674.0,United Kingdom
490149,21232,STRAWBERRY CERAMIC TRINKET BOX,8,2009-12-04 09:43:00,2.57,,United Kingdom
490229,21490,SET OF THREE 50'S GIFT WRAPS ,30,2009-12-04 12:20:00,1.95,18223.0,United Kingdom
492176,79067,CORONA MEXICAN TRAY,3,2009-12-15 15:21:00,3.75,17841.0,United Kingdom
492425,22253,6 CROCHET STRAWBERRIES,1,2009-12-16 17:58:00,2.57,,United Kingdom
492303,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,2009-12-16 11:57:00,6.04,,United Kingdom
490926,21481,FAWN BLUE HOT WATER BOTTLE,2,2009-12-08 13:38:00,2.95,15031.0,United Kingdom
493079,47581B,FAIRY CAKE WICKER PICNIC BASKET ,2,2009-12-22 09:52:00,26.04,,United Kingdom
492241,21042,RED SPOTTY APRON ,3,2009-12-16 09:17:00,5.95,14769.0,United Kingdom
490124,47503F,ASS FLORAL PRINT TORCH,12,2009-12-03 18:08:00,1.65,16791.0,United Kingdom
491406,35838B,S/6 SILVER ORNAMENETAL CANDLE,3,2009-12-10 18:27:00,0.85,14081.0,United Kingdom
491178,20819,SILVER TEDDY BEAR,1,2009-12-10 11:55:00,3.75,14099.0,United Kingdom
489582,84601A,NEW BAROQUE IVORY CUSHION COVER ,6,2009-12-01 13:47:00,2.95,14543.0,United Kingdom
492313,85132A,CHARLIE + LOLA BISCUITS TINS,2,2009-12-16 12:09:00,9.95,14680.0,United Kingdom
490685,20982,12 PENCILS TALL TUBE SKULLS,24,2009-12-07 13:48:00,0.85,13206.0,United Kingdom
489529,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2009-12-01 11:51:00,0.85,17984.0,United Kingdom
490161,84991,60 TEATIME FAIRY CAKE CASES,24,2009-12-04 10:57:00,0.55,17160.0,United Kingdom
491118,22155,STAR DECORATION RUSTIC,19,2009-12-09 15:03:00,0.42,16933.0,United Kingdom
491729,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2009-12-14 09:48:00,2.1,13462.0,United Kingdom
490755,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2009-12-08 09:24:00,1.95,16735.0,United Kingdom
490745,37501,TEA TIME TEA SET IN GIFT BOX,1,2009-12-07 18:02:00,14.74,,United Kingdom
493079,47503G,ASS FLORAL PRINT TAPE MEASURE,1,2009-12-22 09:52:00,2.57,,United Kingdom
C490946,22030,SWALLOWS GREETING CARD,-48,2009-12-08 14:28:00,0.42,13091.0,United Kingdom
489798,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-02 12:22:00,7.95,13740.0,United Kingdom
490048,37508,NEW ENGLAND CERAMIC CAKE SERVER,6,2009-12-03 13:03:00,2.55,16779.0,United Kingdom
490074,21874,GIN AND TONIC MUG,1,2009-12-03 14:39:00,3.43,,United Kingdom
492593,20966,SANDWICH BATH SPONGE,1,2009-12-17 15:44:00,1.25,15917.0,United Kingdom
490060,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2009-12-03 13:32:00,9.95,13468.0,United Kingdom
492830,21080,SET/20 RED SPOTTY PAPER NAPKINS ,24,2009-12-20 15:38:00,0.85,12683.0,France
491840,84990,60 GOLD AND SILVER FAIRY CAKE CASES,10,2009-12-14 14:46:00,0.55,15015.0,United Kingdom
491403,21530,DAIRY MAID CERAMIC TOASTRACK,1,2009-12-10 17:27:00,2.95,14030.0,United Kingdom
491077,21155,RED SPOTTY PEG BAG,2,2009-12-09 12:57:00,2.1,14593.0,United Kingdom
492839,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,4,2009-12-21 11:08:00,6.35,14085.0,United Kingdom
491966,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,2009-12-14 17:16:00,5.17,,United Kingdom
489602,48173c,DOOR MAT BLACK FLOCK ,2,2009-12-01 14:45:00,13.87,,United Kingdom
491008,22138,BAKING SET 9 PIECE RETROSPOT ,9,2009-12-08 17:51:00,4.95,15633.0,United Kingdom
492776,21009,ETCHED GLASS STAR TREE DECORATION,12,2009-12-18 16:04:00,1.25,15326.0,United Kingdom
490834,37446,MINI CAKE STAND WITH HANGING CAKES,1,2009-12-08 12:38:00,1.45,16400.0,United Kingdom
491810,21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,24,2009-12-14 13:22:00,1.95,14401.0,United Kingdom
491673,37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,1,2009-12-13 11:49:00,1.95,17085.0,United Kingdom
490745,82615,PINK MARSHMALLOW SCARF KNITTING KIT,1,2009-12-07 18:02:00,6.04,,United Kingdom
489635,20750, RED/WHITE DOT MINI CASES,4,2009-12-01 15:26:00,7.95,16763.0,United Kingdom
490741,21656,RIDGED GLASS POSY VASE ,2,2009-12-07 17:56:00,3.43,,United Kingdom
492358,21042,RED SPOTTY APRON ,12,2009-12-16 13:22:00,5.95,16779.0,United Kingdom
490099,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",4,2009-12-03 16:12:00,4.95,16736.0,United Kingdom
493372,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2009-12-23 11:21:00,3.75,15044.0,United Kingdom
491205,90214E,"LETTER ""E"" BLING KEY RING",8,2009-12-10 14:07:00,1.25,16779.0,United Kingdom
492549,21463,MIRRORED DISCO BALL ,2,2009-12-17 14:15:00,5.95,13203.0,United Kingdom
492484,22122,SET OF 2 FANCY FONT TEA TOWELS,2,2009-12-17 11:43:00,2.95,15862.0,United Kingdom
490219,21164,HOME SWEET HOME METAL SIGN ,6,2009-12-04 12:14:00,2.95,13948.0,United Kingdom
491966,82597,BOMBS AWAY METAL SIGN,1,2009-12-14 17:16:00,4.3,,United Kingdom
490613,21842,PINK HEART CANDY BUTTON CALCULATOR,5,2009-12-07 11:47:00,2.55,16768.0,United Kingdom
490052,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2009-12-03 13:09:00,2.1,13895.0,United Kingdom
489566,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-01 13:16:00,1.95,17742.0,United Kingdom
492020,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2009-12-15 12:13:00,4.95,13635.0,United Kingdom
491971,21181,PLEASE ONE PERSON  METAL SIGN,2,2009-12-14 18:37:00,4.3,,United Kingdom
491970,20754,RETRO RED SPOTTY WASHING UP GLOVES,2,2009-12-14 18:03:00,4.3,,United Kingdom
490149,85164B,BLACK BAROQUE CUCKOO CLOCK,1,2009-12-04 09:43:00,26.04,,United Kingdom
492472,22082,RIBBON REEL STRIPES DESIGN ,1,2009-12-17 11:38:00,1.65,15862.0,United Kingdom
C490991,21553,CERAMIC BIRDHOUSE FINCH BLUE  LARGE,-1,2009-12-08 17:10:00,5.95,13414.0,United Kingdom
493073,21829,DINOSAUR KEYRINGS ASSORTED,2,2009-12-22 09:41:00,0.43,,United Kingdom
490125,22083,PAPER CHAIN KIT RETRO SPOT,12,2009-12-03 18:11:00,2.95,16558.0,United Kingdom
490512,20734,SILVER MINI TAPE MEASURE ,1,2009-12-06 14:54:00,0.85,14606.0,United Kingdom
490149,84992,72 SWEETHEART FAIRY CAKE CASES,3,2009-12-04 09:43:00,1.3,,United Kingdom
490957,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,2009-12-08 15:12:00,2.1,15823.0,United Kingdom
489683,21164,HOME SWEET HOME METAL SIGN ,6,2009-12-02 10:09:00,2.95,16131.0,United Kingdom
490719,22147,FELTCRAFT BUTTERFLY HEARTS,1,2009-12-07 15:42:00,1.45,13042.0,United Kingdom
492542,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,2,2009-12-17 13:38:00,1.25,15889.0,United Kingdom
492764,21359,RELAX LARGE WOOD LETTERS,1,2009-12-18 14:31:00,15.95,16222.0,United Kingdom
492202,21871,SAVE THE PLANET MUG,6,2009-12-15 16:23:00,1.25,15514.0,United Kingdom
490360,84578,ELEPHANT TOY WITH BLUE T-SHIRT,1,2009-12-04 16:52:00,3.75,13679.0,United Kingdom
490006,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,6,2009-12-03 12:02:00,2.1,17411.0,United Kingdom
489857,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2,2009-12-02 14:43:00,2.57,,United Kingdom
490008,35809A,ENAMEL PINK TEA CONTAINER,6,2009-12-03 12:10:00,2.1,15768.0,United Kingdom
493260,21471,STRAWBERRY RAFFIA FOOD COVER,2,2009-12-22 14:31:00,7.78,,United Kingdom
491041,47505,MINATURE COLOURED GARDENING SET,1,2009-12-09 09:42:00,11.26,,United Kingdom
491950,21869,POTTING SHED COFFEE MUG,12,2009-12-14 15:49:00,1.25,16280.0,United Kingdom
490149,21785,RAIN PONCHO ,1,2009-12-04 09:43:00,1.7,,United Kingdom
490394,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,12,2009-12-05 16:01:00,4.95,17850.0,United Kingdom
492367,20726,LUNCH BAG WOODLAND,20,2009-12-16 14:00:00,1.65,13178.0,United Kingdom
491738,22302,COFFEE MUG PEARS  DESIGN,12,2009-12-14 10:49:00,2.55,12472.0,Germany
492214,21218,RED SPOTTY BISCUIT TIN,6,2009-12-15 17:05:00,3.75,14897.0,United Kingdom
490364,22415,WHITE TISSUE REAM,1,2009-12-05 10:25:00,7.95,13487.0,United Kingdom
493372,21542,WOODLAND WATER TRANSFER TATTOOS ,3,2009-12-23 11:21:00,0.85,15044.0,United Kingdom
492209,20753,RETRO PINK SPOT WASHING UP GLOVES,1,2009-12-15 16:40:00,2.1,15768.0,United Kingdom
492251,21843,RETRO SPOT CAKE STAND,3,2009-12-16 10:51:00,10.95,14156.0,EIRE
492003,21777,RECIPE BOX WITH METAL HEART,2,2009-12-15 11:24:00,7.95,15039.0,United Kingdom
492535,20685,RED SPOTTY COIR DOORMAT,2,2009-12-17 13:09:00,6.75,13577.0,United Kingdom
490741,21889,WOODEN BOX OF DOMINOES,2,2009-12-07 17:56:00,2.57,,United Kingdom
489816,78056,CAMOUFLAGE BACKPACK ON WHEELS,2,2009-12-02 13:20:00,9.95,16086.0,United Kingdom
491971,84313B,BLUE TV TRAY TABLE ,2,2009-12-14 18:37:00,17.35,,United Kingdom
491971,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2009-12-14 18:37:00,3.43,,United Kingdom
491474,22109,FULL ENGLISH BREAKFAST PLATE,3,2009-12-11 12:09:00,3.75,14577.0,United Kingdom
493267,85124b,BLUE JUICY FRUIT PHOTO FRAME,1,2009-12-22 15:06:00,5.17,,United Kingdom
492472,84680,CLASSICAL ROSE URN,1,2009-12-17 11:38:00,7.95,15862.0,United Kingdom
492303,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2009-12-16 11:57:00,3.43,,United Kingdom
491966,21067,VINTAGE RED TEATIME MUG,5,2009-12-14 17:16:00,2.57,,United Kingdom
491429,48129,DOOR MAT TOPIARY,2,2009-12-11 09:18:00,6.75,17165.0,United Kingdom
491662,22075,6 RIBBONS ELEGANT CHRISTMAS ,3,2009-12-13 11:16:00,1.65,15169.0,United Kingdom
491969,21268,VINTAGE BLUE TINSEL REEL,1,2009-12-14 17:57:00,4.3,,United Kingdom
490964,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2009-12-08 16:09:00,2.25,14646.0,Netherlands
491807,21080,SET/20 RED SPOTTY PAPER NAPKINS ,1,2009-12-14 13:11:00,0.85,17318.0,United Kingdom
489857,21945,STRAWBERRIES  DESIGN FLANNEL ,1,2009-12-02 14:43:00,1.7,,United Kingdom
489875,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,2009-12-02 15:41:00,2.1,17841.0,United Kingdom
491155,90013B,BLACK VINTAGE EARRINGS,2,2009-12-10 09:49:00,4.33,,United Kingdom
491612,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",24,2009-12-11 13:49:00,1.95,14298.0,United Kingdom
493074,22072,TEA CUP AND SAUCER RETRO SPOT,1,2009-12-22 09:45:00,7.78,,United Kingdom
489550,85049G,CHOCOLATE BOX RIBBONS ,12,2009-12-01 12:33:00,1.25,14156.0,EIRE
490353,21691,SILVER VANILLA FLOWER CANDLE POT,9,2009-12-04 16:37:00,3.75,15514.0,United Kingdom
492012,21034,REX CASH+CARRY JUMBO SHOPPER,2,2009-12-15 11:49:00,0.95,17625.0,United Kingdom
490149,84578,ELEPHANT TOY WITH BLUE T-SHIRT,2,2009-12-04 09:43:00,4.3,,United Kingdom
492743,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,2009-12-18 12:43:00,8.5,13995.0,United Kingdom
489883,20977,36 PENCILS TUBE WOODLAND,16,2009-12-02 16:24:00,1.25,12437.0,France
492782,79323P,PINK CHERRY LIGHTS,2,2009-12-18 17:06:00,13.87,,United Kingdom
491971,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2009-12-14 18:37:00,6.91,,United Kingdom
491011,21274,EMBOSSED HEART 3 DRAWER SHELF,1,2009-12-08 18:18:00,12.75,16210.0,United Kingdom
491010,21007,ETCHED GLASS DROPLET DECORATION,48,2009-12-08 18:07:00,0.38,15194.0,United Kingdom
491970,35004P,SET OF 3 PINK FLYING DUCKS,1,2009-12-14 18:03:00,13.0,,United Kingdom
492539,21589,SWALLOW GIANT TUBE MATCHES,2,2009-12-17 13:35:00,2.55,16908.0,United Kingdom
490212,22059,CERAMIC STRWBERRY DESIGN MUG,2,2009-12-04 12:07:00,1.49,16883.0,United Kingdom
492387,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2009-12-16 15:13:00,3.95,15044.0,United Kingdom
490370,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2009-12-05 12:01:00,1.65,17593.0,United Kingdom
493073,79164,BLACK WINE GLASS,1,2009-12-22 09:41:00,21.7,,United Kingdom
491173,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2009-12-10 11:42:00,7.95,15858.0,United Kingdom
489598,21829,DINOSAUR KEYRINGS ASSORTED,36,2009-12-01 14:35:00,0.21,16620.0,United Kingdom
490741,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2009-12-07 17:56:00,13.0,,United Kingdom
489857,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,2,2009-12-02 14:43:00,1.7,,United Kingdom
491617,16049,TEATIME GEL PENS ASST,7,2009-12-11 14:01:00,0.42,,United Kingdom
490002,90083,CRYSTAL CZECH CROSS PHONE CHARM,2,2009-12-03 11:46:00,0.85,17322.0,United Kingdom
492592,85167A,WHITE GRAND BAROQUE PHOTO FRAME,3,2009-12-17 15:41:00,4.25,17400.0,United Kingdom
491894,21480,PINK STRIPE HOT WATER BOTTLE,10,2009-12-14 15:18:00,2.95,14062.0,United Kingdom
489866,84247J,PACK/12 RUSSIAN DOLL CARDS,1,2009-12-02 15:04:00,2.95,16200.0,United Kingdom
491969,22155,STAR DECORATION RUSTIC,1,2009-12-14 17:57:00,0.87,,United Kingdom
492793,47566,PARTY BUNTING,15,2009-12-20 10:13:00,4.65,15841.0,United Kingdom
492734,21738,COSY SLIPPER SHOES SMALL  RED ,2,2009-12-18 12:04:00,2.95,18036.0,United Kingdom
490490,22151,PLACE SETTING WHITE HEART,6,2009-12-06 13:10:00,0.42,14546.0,United Kingdom
492705,21330,WOODLAND ANIMAL  WRITING SET ,4,2009-12-17 19:42:00,1.65,14702.0,United Kingdom
491193,21703,BAG 125g SWIRLY MARBLES,36,2009-12-10 12:44:00,0.42,13091.0,United Kingdom
489856,84767,ZINC POLICE BOX LANTERN,1,2009-12-02 14:36:00,11.26,,United Kingdom
491043,21786,RAIN HAT WITH RED SPOTS,16,2009-12-09 09:51:00,0.83,,United Kingdom
492413,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,5,2009-12-16 16:25:00,0.85,12867.0,United Kingdom
489644,15056N,EDWARDIAN PARASOL NATURAL,12,2009-12-01 16:30:00,5.95,15808.0,United Kingdom
491113,48194,DOORMAT HEARTS,2,2009-12-09 14:48:00,6.75,14505.0,United Kingdom
492414,22227,"DECORATION, HANGING HEART+MIRROR ",2,2009-12-16 17:01:00,1.3,,United Kingdom
491043,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,2,2009-12-09 09:51:00,8.65,,United Kingdom
489807,21493, VINTAGE DESIGN GIFT TAGS,2,2009-12-02 12:43:00,0.85,15581.0,United Kingdom
490287,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2009-12-04 13:00:00,0.85,16746.0,United Kingdom
493189,22335,HEART DECORATION PAINTED ZINC ,1,2009-12-22 12:42:00,0.65,15581.0,United Kingdom
492035,20766,GARDEN PATH SKETCHBOOK,16,2009-12-15 12:29:00,1.25,16202.0,United Kingdom
C492194,35968,FOLK ART METAL HEART T-LIGHT HOLDER,-1,2009-12-15 15:57:00,0.38,15768.0,United Kingdom
491403,79072,TEATIME CAKE TIN WITH HANDLE,8,2009-12-10 17:27:00,8.95,14030.0,United Kingdom
490312,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2009-12-04 15:16:00,2.95,17961.0,United Kingdom
491714,21447,12 IVORY ROSE PEG PLACE SETTINGS,2,2009-12-13 15:38:00,1.25,16409.0,United Kingdom
492782,21247,SET OF RED SALAD SERVERS ,1,2009-12-18 17:06:00,3.43,,United Kingdom
492943,22310,KNITTED MUG COSY IVORY COLOUR ,96,2009-12-21 13:04:00,1.45,14156.0,EIRE
492134,21781,MA CAMPAGNE CUTLERY BOX,1,2009-12-15 14:19:00,14.95,,United Kingdom
489827,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",20,2009-12-02 13:51:00,0.85,17412.0,United Kingdom
489537,48129,DOOR MAT TOPIARY,1,2009-12-01 12:14:00,6.75,14040.0,United Kingdom
C492657,79323W, WHITE CHERRY LIGHTS,-1,2009-12-17 17:52:00,5.45,14290.0,United Kingdom
489787,37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,1,2009-12-02 11:53:00,9.95,15542.0,United Kingdom
491686,20914,SET/5 RED SPOTTY LID GLASS BOWLS,3,2009-12-13 12:50:00,2.95,17920.0,United Kingdom
492724,85194L,HANGING SPRING FLOWER EGG LARGE,144,2009-12-18 10:59:00,0.72,14646.0,Netherlands
C490120,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,-12,2009-12-03 17:52:00,2.55,14277.0,France
490603,21692,SILVER LATTICE VANILLA CANDLE POT,2,2009-12-07 11:05:00,3.75,14695.0,United Kingdom
489550,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,2009-12-01 12:33:00,3.75,14156.0,EIRE
491969,21366,MIRRORED WALL ART PHOTO FRAMES,1,2009-12-14 17:57:00,8.65,,United Kingdom
491970,85098B,BLUE FLYING SINGING CANARY,1,2009-12-14 18:03:00,7.78,,United Kingdom
490757,84050,PINK HEART SHAPE EGG FRYING PAN,6,2009-12-08 09:35:00,1.65,14215.0,United Kingdom
491688,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,1,2009-12-13 13:03:00,5.95,14606.0,United Kingdom
492064,21070,VINTAGE BILLBOARD MUG ,6,2009-12-15 12:49:00,1.25,16713.0,United Kingdom
490295,79323P,PINK CHERRY LIGHTS,4,2009-12-04 13:47:00,6.75,12510.0,Spain
492425,20866,BLUE ROSE FABRIC MIRROR,1,2009-12-16 17:58:00,2.57,,United Kingdom
490292,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,5,2009-12-04 13:23:00,4.95,16723.0,United Kingdom
491700,47591C,BLUE FAIRY CAKE CHILD'S APRON,2,2009-12-13 13:39:00,1.95,17802.0,United Kingdom
493199,35975B,,6,2009-12-22 13:22:00,0.0,,United Kingdom
491893,75013B,"STRING OF 8 BUTTERFLIES,PINK",1,2009-12-14 15:17:00,1.65,16805.0,United Kingdom
489805,20669,RED HEART LUGGAGE TAG,10,2009-12-02 12:39:00,1.25,17377.0,United Kingdom
490074,79026B,"S/4 ICON COASTER,ELVIS LIVES",1,2009-12-03 14:39:00,2.57,,United Kingdom
491098,21826,EIGHT PIECE DINOSAUR SET,2,2009-12-09 14:02:00,1.25,14080.0,United Kingdom
491662,21889,WOODEN BOX OF DOMINOES,5,2009-12-13 11:16:00,1.25,15169.0,United Kingdom
492303,84971L,LARGE HEART FLOWERS HOOK   ,1,2009-12-16 11:57:00,2.57,,United Kingdom
489904,20685,RED SPOTTY COIR DOORMAT,2,2009-12-03 10:02:00,6.75,13979.0,United Kingdom
490522,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2009-12-06 15:31:00,2.55,15641.0,United Kingdom
490011,22189,CREAM HEART CARD HOLDER,4,2009-12-03 12:27:00,3.95,16918.0,United Kingdom
492728,85088,CANDY SPOT HAND BAG,2,2009-12-18 11:18:00,2.1,15311.0,United Kingdom
489766,90042B,FRESHWATER PEARL BRACELET PINK,2,2009-12-02 11:34:00,2.55,17818.0,United Kingdom
490072,72803B,OCEAN SCENT CANDLE JEWELLED DRAWER,1,2009-12-03 14:28:00,4.25,17764.0,United Kingdom
491969,84712B,PINK JEWELLED PHOTO FRAME,1,2009-12-14 17:57:00,7.78,,United Kingdom
491434,20713,JUMBO BAG OWLS,10,2009-12-11 10:08:00,1.95,17412.0,United Kingdom
489856,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2009-12-02 14:36:00,3.43,,United Kingdom
